Streznik tece na http://192.168.2.9 oz http://193.77.211.143
2017-04-26T02:20:23.846Z Incoming Request from: 185.103.99.60 for href: /
2017-04-26T12:54:22.828Z Incoming Request from: 193.77.192.138 for href: /chart&t&nocache=574997.9728165898
2017-04-26T12:54:23.801Z Incoming Request from: 193.77.192.138 for href: /chart&m&nocache=178982.0115235492
2017-04-26T12:54:31.366Z Incoming Request from: 193.77.192.138 for href: /chart&d&nocache=171908.80312540592
2017-04-26T13:07:42.933Z Incoming Request from: 193.77.192.138 for href: /chart&d&nocache=421870.34204777074
2017-04-26T13:12:27.777Z Incoming Request from: 193.77.192.138 for href: /chart&t&nocache=736728.8442945943
2017-04-26T13:12:29.318Z Incoming Request from: 193.77.192.138 for href: /chart&d&nocache=668590.915191225
2017-04-26T13:22:36.519Z Incoming Request from: 193.77.192.138 for href: /chart&d&nocache=130498.64030983427
2017-04-26T13:25:49.693Z Incoming Request from: 193.77.192.138 for href: /chart&d&nocache=48232.57922177792
2017-04-26T13:28:45.229Z Incoming Request from: 193.77.192.138 for href: /chart&t&nocache=14273.983602566708
2017-04-26T13:28:53.137Z Incoming Request from: 193.77.192.138 for href: /chart&m&nocache=237479.05964072436
2017-04-26T13:28:54.514Z Incoming Request from: 193.77.192.138 for href: /chart&d&nocache=569192.2492021262
2017-04-26T13:36:31.161Z Incoming Request from: 193.77.192.138 for href: /chart&d&nocache=286543.47851797636
2017-04-26T13:47:05.584Z Incoming Request from: 193.77.192.138 for href: /chart&d&nocache=39276.683906637634
2017-04-26T14:21:59.559Z Incoming Request from: 183.100.159.207 for href: /
2017-04-26T14:47:40.701Z Incoming Request from: 192.168.2.1 for href: /ajaxtle&nocache=934859.6680492165
2017-04-26T14:47:42.884Z Incoming Request from: 192.168.2.1 for href: /
2017-04-26T14:47:43.065Z Incoming Request from: 192.168.2.1 for href: /canvas3d.js
2017-04-26T14:47:43.079Z Incoming Request from: 192.168.2.1 for href: /spremeni.js
2017-04-26T14:47:43.310Z Incoming Request from: 192.168.2.1 for href: /ajaxtle&nocache=281223.54683091346
2017-04-26T14:47:46.343Z Incoming Request from: 192.168.2.1 for href: /ajaxtle&nocache=4377.298052398726
2017-04-26T14:47:49.343Z Incoming Request from: 192.168.2.1 for href: /ajaxtle&nocache=821263.0486560977
2017-04-26T14:48:39.745Z Incoming Request from: 192.168.2.1 for href: /ajaxtle&nocache=65472.61061491283
2017-04-26T14:48:40.056Z Incoming Request from: 192.168.2.5 for href: /
2017-04-26T14:48:40.229Z Incoming Request from: 192.168.2.5 for href: /canvas3d.js
2017-04-26T14:48:40.242Z Incoming Request from: 192.168.2.5 for href: /spremeni.js
2017-04-26T14:48:40.749Z Incoming Request from: 192.168.2.5 for href: /ajaxtle&nocache=881794.9523568391
2017-04-26T14:48:43.736Z Incoming Request from: 192.168.2.5 for href: /ajaxtle&nocache=469592.0102719646
2017-04-26T14:48:45.893Z Incoming Request from: 192.168.2.5 for href: /
2017-04-26T14:48:45.932Z Incoming Request from: 192.168.2.5 for href: /canvas3d.js
2017-04-26T14:48:45.941Z Incoming Request from: 192.168.2.5 for href: /spremeni.js
2017-04-26T14:48:46.055Z Incoming Request from: 192.168.2.5 for href: /ajaxtle&nocache=527621.1914418034
2017-04-26T14:48:49.069Z Incoming Request from: 192.168.2.5 for href: /ajaxtle&nocache=725203.0228198557
2017-04-26T14:48:52.068Z Incoming Request from: 192.168.2.5 for href: /ajaxtle&nocache=286454.0616998026
2017-04-26T14:48:55.067Z Incoming Request from: 192.168.2.5 for href: /ajaxtle&nocache=183910.89534648843
2017-04-26T15:23:19.262Z Incoming Request from: 66.249.93.155 for href: /graf
2017-04-26T15:23:19.469Z Incoming Request from: 66.249.93.154 for href: /chart.js
2017-04-26T15:23:20.143Z Incoming Request from: 66.249.93.154 for href: /chart&d&nocache=783838.5096918592
2017-04-26T15:23:27.987Z Incoming Request from: 66.249.93.154 for href: /chart&t&nocache=261898.36028317505
2017-04-26T15:23:37.059Z Incoming Request from: 66.249.93.154 for href: /chart&m&nocache=486992.0008690529
2017-04-26T15:23:39.089Z Incoming Request from: 66.249.93.154 for href: /chart&d&nocache=822631.8852104442
2017-04-26T15:23:52.922Z Incoming Request from: 66.249.93.154 for href: /
2017-04-26T15:23:53.095Z Incoming Request from: 66.249.93.155 for href: /canvas3d.js
2017-04-26T15:23:53.164Z Incoming Request from: 66.249.93.155 for href: /spremeni.js
2017-04-26T15:23:53.345Z Incoming Request from: 66.249.93.154 for href: /ajaxtle&nocache=807217.3534038289
2017-04-26T15:23:56.373Z Incoming Request from: 66.249.93.154 for href: /ajaxtle&nocache=802285.1881698947
2017-04-26T15:23:59.431Z Incoming Request from: 66.249.93.154 for href: /ajaxtle&nocache=569188.5459912443
2017-04-26T15:24:02.383Z Incoming Request from: 66.249.93.154 for href: /ajaxtle&nocache=586551.8233692793
2017-04-26T15:24:05.390Z Incoming Request from: 66.249.93.154 for href: /ajaxtle&nocache=800230.7743299095
2017-04-26T15:24:08.371Z Incoming Request from: 66.249.93.155 for href: /ajaxtle&nocache=893061.1214612521
2017-04-26T15:24:12.145Z Incoming Request from: 66.249.93.156 for href: /ajaxtle&nocache=229571.56463166518
2017-04-26T15:24:16.109Z Incoming Request from: 66.249.93.154 for href: /ajaxtle&nocache=74239.94015100677
2017-04-26T15:24:37.262Z Incoming Request from: 66.249.93.155 for href: /ajaxtle&nocache=602510.8402010391
2017-04-26T15:24:45.439Z Incoming Request from: 66.249.93.156 for href: /ajaxtle&nocache=253422.8826975995
2017-04-26T15:25:11.862Z Incoming Request from: 66.249.93.155 for href: /ajaxtle&nocache=167349.03782654786
2017-04-26T15:26:01.713Z Incoming Request from: 66.249.93.156 for href: /ajaxtle&nocache=873785.3382009977
2017-04-26T15:26:05.621Z Incoming Request from: 66.249.93.156 for href: /ajaxtle&nocache=850392.7399590298
2017-04-26T15:26:09.617Z Incoming Request from: 66.249.93.155 for href: /ajaxtle&nocache=269429.0197949607
2017-04-26T15:26:13.613Z Incoming Request from: 66.249.93.154 for href: /ajaxtle&nocache=203986.1401695473
2017-04-26T15:26:17.671Z Incoming Request from: 66.249.93.154 for href: /ajaxtle&nocache=564542.8152293565
2017-04-26T15:26:21.611Z Incoming Request from: 66.249.93.154 for href: /ajaxtle&nocache=116079.0021302276
2017-04-26T15:26:25.609Z Incoming Request from: 66.249.93.154 for href: /ajaxtle&nocache=73568.4061603501
2017-04-26T15:26:29.614Z Incoming Request from: 66.249.93.156 for href: /ajaxtle&nocache=488700.8021649648
2017-04-26T15:26:33.614Z Incoming Request from: 66.249.93.155 for href: /ajaxtle&nocache=745305.6191829252
2017-04-26T15:26:37.617Z Incoming Request from: 66.249.93.155 for href: /ajaxtle&nocache=374278.4112292727
2017-04-26T15:26:44.292Z Incoming Request from: 66.249.93.154 for href: /ajaxtle&nocache=602462.7697707606
2017-04-26T15:27:19.269Z Incoming Request from: 66.249.93.156 for href: /ajaxtle&nocache=371524.23134713917
2017-04-26T15:27:37.884Z Incoming Request from: 66.249.93.154 for href: /ajaxtle&nocache=469062.5417124106
2017-04-26T15:27:54.754Z Incoming Request from: 66.249.93.155 for href: /ajaxtle&nocache=278170.100707424
2017-04-26T15:28:22.921Z Incoming Request from: 66.249.93.154 for href: /ajaxtle&nocache=252039.14091534686
2017-04-26T15:28:25.830Z Incoming Request from: 66.249.93.154 for href: /ajaxtle&nocache=765970.6087989928
2017-04-26T15:28:28.835Z Incoming Request from: 66.249.93.155 for href: /ajaxtle&nocache=273506.0721304079
2017-04-26T15:59:15.698Z Incoming Request from: 213.41.134.248 for href: /
Streznik tece na http://192.168.2.9 oz http://193.77.211.143
2017-04-26T16:51:31.998Z Incoming Request from: 66.249.93.154 for href: /graf
2017-04-26T16:51:35.602Z Incoming Request from: 188.64.26.165 for href: /graf
2017-04-26T16:51:41.062Z Incoming Request from: 66.249.93.154 for href: /chart.js
2017-04-26T16:51:42.439Z Incoming Request from: 66.249.93.156 for href: /chart&d&nocache=30276.03582342042
2017-04-26T16:52:01.021Z Incoming Request from: 66.249.93.155 for href: /chart&t&nocache=951018.7197149614
2017-04-26T16:52:03.750Z Incoming Request from: 66.249.93.155 for href: /chart&m&nocache=645437.3905327421
2017-04-26T16:52:08.779Z Incoming Request from: 66.249.93.154 for href: /chart&d&nocache=536198.2099652789
2017-04-26T16:53:58.037Z Incoming Request from: 66.249.93.155 for href: /chart&t&nocache=337503.00769578834
2017-04-26T16:54:06.765Z Incoming Request from: 66.249.93.156 for href: /chart&m&nocache=341789.0724458636
2017-04-26T16:54:15.017Z Incoming Request from: 66.249.93.154 for href: /chart&d&nocache=598599.6256769457
2017-04-26T18:23:27.173Z Incoming Request from: 180.97.106.161 for href: http://180.163.113.82/check_proxy
pošiljam 404 Error: EISDIR, read
2017-04-26T19:02:57.881Z Incoming Request from: 66.249.93.155 for href: /chart&d&nocache=209183.9366017123
2017-04-26T19:05:54.891Z Incoming Request from: 66.249.93.156 for href: /chart&t&nocache=905284.4258201041
2017-04-26T19:06:11.849Z Incoming Request from: 66.249.93.154 for href: /chart&m&nocache=44025.13984467649
2017-04-26T19:06:15.950Z Incoming Request from: 66.249.93.155 for href: /chart&d&nocache=276966.8850336988
2017-04-26T19:17:44.154Z Incoming Request from: 193.63.58.83 for href: /
2017-04-26T19:40:04.092Z Incoming Request from: 66.249.93.154 for href: /chart&t&nocache=331982.3530015926
2017-04-26T19:40:09.115Z Incoming Request from: 66.249.93.154 for href: /chart&d&nocache=642927.320687024
2017-04-26T19:59:29.060Z Incoming Request from: 192.168.2.1 for href: /graf
2017-04-26T19:59:29.179Z Incoming Request from: 192.168.2.1 for href: /chart.js
2017-04-26T19:59:29.966Z Incoming Request from: 192.168.2.1 for href: /chart&d&nocache=815699.5153192319
2017-04-26T20:01:19.620Z Incoming Request from: 192.168.2.1 for href: /chart&d&nocache=801799.1667067113
2017-04-26T20:01:21.238Z Incoming Request from: 192.168.2.1 for href: /chart&t&nocache=826858.5097133396
2017-04-26T20:01:26.276Z Incoming Request from: 192.168.2.1 for href: /chart&m&nocache=72446.71243480805
2017-04-26T20:01:30.696Z Incoming Request from: 192.168.2.1 for href: /chart&t&nocache=796384.9887219364
2017-04-26T20:01:33.167Z Incoming Request from: 192.168.2.1 for href: /chart&d&nocache=451182.69212005945
2017-04-26T20:01:36.896Z Incoming Request from: 192.168.2.1 for href: /chart&t&nocache=911275.3577105623
2017-04-26T20:29:02.150Z Incoming Request from: 209.126.136.5 for href: /
2017-04-26T22:07:34.855Z Incoming Request from: 66.249.93.155 for href: /chart&d&nocache=250003.6741763012
2017-04-26T22:07:54.449Z Incoming Request from: 66.249.93.155 for href: /
2017-04-26T22:07:54.610Z Incoming Request from: 66.249.93.155 for href: /spremeni.js
2017-04-26T22:07:54.628Z Incoming Request from: 66.249.93.156 for href: /canvas3d.js
2017-04-26T22:07:55.419Z Incoming Request from: 66.249.93.154 for href: /ajaxtle&nocache=65309.76321016868
2017-04-26T22:07:58.395Z Incoming Request from: 66.249.93.154 for href: /ajaxtle&nocache=296583.520179577
2017-04-26T22:08:01.418Z Incoming Request from: 66.249.93.155 for href: /ajaxtle&nocache=406282.5549773159
2017-04-26T22:08:04.405Z Incoming Request from: 66.249.93.155 for href: /ajaxtle&nocache=188576.23317185612
2017-04-26T22:08:07.425Z Incoming Request from: 66.249.93.156 for href: /ajaxtle&nocache=41312.183213782606
2017-04-26T22:08:10.426Z Incoming Request from: 66.249.93.156 for href: /ajaxtle&nocache=943990.7112319821
2017-04-26T22:08:13.428Z Incoming Request from: 66.249.93.156 for href: /ajaxtle&nocache=86107.87402002407
2017-04-26T22:08:16.423Z Incoming Request from: 66.249.93.155 for href: /ajaxtle&nocache=666795.0791485049
2017-04-26T22:08:20.342Z Incoming Request from: 66.249.93.156 for href: /ajaxtle&nocache=737312.0376654647
2017-04-26T22:08:24.357Z Incoming Request from: 66.249.93.154 for href: /ajaxtle&nocache=384431.99685207754
2017-04-26T22:08:28.365Z Incoming Request from: 66.249.93.156 for href: /ajaxtle&nocache=859902.7163354525
2017-04-26T22:08:32.379Z Incoming Request from: 66.249.93.156 for href: /ajaxtle&nocache=590978.7025187626
2017-04-26T22:08:36.353Z Incoming Request from: 66.249.93.156 for href: /ajaxtle&nocache=167598.53906398825
2017-04-26T22:08:40.358Z Incoming Request from: 66.249.93.154 for href: /ajaxtle&nocache=439294.5605333021
2017-04-26T22:08:44.380Z Incoming Request from: 66.249.93.156 for href: /ajaxtle&nocache=836911.0876358228
2017-04-26T22:08:48.347Z Incoming Request from: 66.249.93.155 for href: /ajaxtle&nocache=303476.43969813356
2017-04-26T22:08:52.364Z Incoming Request from: 66.249.93.155 for href: /ajaxtle&nocache=416069.4975230741
2017-04-26T22:08:56.360Z Incoming Request from: 66.249.93.154 for href: /ajaxtle&nocache=393094.5860250383
2017-04-26T22:09:00.361Z Incoming Request from: 66.249.93.155 for href: /ajaxtle&nocache=239886.12886136695
2017-04-26T22:09:04.363Z Incoming Request from: 66.249.93.155 for href: /ajaxtle&nocache=513275.7236590486
2017-04-26T22:09:08.341Z Incoming Request from: 66.249.93.156 for href: /ajaxtle&nocache=932122.0259257588
2017-04-26T22:09:12.364Z Incoming Request from: 66.249.93.154 for href: /ajaxtle&nocache=681181.6363903029
2017-04-26T22:09:16.356Z Incoming Request from: 66.249.93.155 for href: /ajaxtle&nocache=743618.8466586517
2017-04-26T22:09:20.344Z Incoming Request from: 66.249.93.156 for href: /ajaxtle&nocache=155887.59220343974
2017-04-26T22:09:24.344Z Incoming Request from: 66.249.93.154 for href: /ajaxtle&nocache=716701.9028096857
2017-04-26T22:09:28.339Z Incoming Request from: 66.249.93.155 for href: /ajaxtle&nocache=557337.7591738389
2017-04-26T22:09:32.348Z Incoming Request from: 66.249.93.155 for href: /ajaxtle&nocache=817577.1245654082
2017-04-26T22:09:36.338Z Incoming Request from: 66.249.93.156 for href: /ajaxtle&nocache=89398.4927788074
2017-04-26T22:09:40.347Z Incoming Request from: 66.249.93.156 for href: /ajaxtle&nocache=389907.61558090715
2017-04-26T22:09:44.422Z Incoming Request from: 66.249.93.155 for href: /ajaxtle&nocache=432006.31326323346
2017-04-26T22:09:48.406Z Incoming Request from: 66.249.93.154 for href: /ajaxtle&nocache=914441.4487994299
2017-04-26T22:09:52.585Z Incoming Request from: 66.249.93.154 for href: /ajaxtle&nocache=757757.5032963976
2017-04-26T22:09:56.360Z Incoming Request from: 66.249.93.156 for href: /ajaxtle&nocache=234690.26117199144
2017-04-26T22:10:00.343Z Incoming Request from: 66.249.93.154 for href: /ajaxtle&nocache=216438.26769962505
2017-04-26T22:10:04.358Z Incoming Request from: 66.249.93.154 for href: /ajaxtle&nocache=325569.16586988914
2017-04-26T22:10:08.368Z Incoming Request from: 66.249.93.156 for href: /ajaxtle&nocache=137069.1027760791
2017-04-26T22:10:12.363Z Incoming Request from: 66.249.93.154 for href: /ajaxtle&nocache=812222.360022204
2017-04-26T22:10:16.370Z Incoming Request from: 66.249.93.154 for href: /ajaxtle&nocache=440413.0885055335
2017-04-26T22:10:20.360Z Incoming Request from: 66.249.93.155 for href: /ajaxtle&nocache=910595.9817358314
2017-04-26T22:10:24.364Z Incoming Request from: 66.249.93.155 for href: /ajaxtle&nocache=184202.34016043224
2017-04-26T22:10:28.359Z Incoming Request from: 66.249.93.154 for href: /ajaxtle&nocache=833680.3267135007
2017-04-26T22:10:32.345Z Incoming Request from: 66.249.93.156 for href: /ajaxtle&nocache=894671.7090539982
2017-04-26T22:10:36.336Z Incoming Request from: 66.249.93.155 for href: /ajaxtle&nocache=815847.6057739093
2017-04-26T22:10:40.369Z Incoming Request from: 66.249.93.154 for href: /ajaxtle&nocache=588587.8005040976
2017-04-26T22:10:44.414Z Incoming Request from: 66.249.93.154 for href: /ajaxtle&nocache=577290.4533187706
2017-04-26T22:10:48.357Z Incoming Request from: 66.249.93.156 for href: /ajaxtle&nocache=599729.3431965916
2017-04-26T22:10:52.378Z Incoming Request from: 66.249.93.155 for href: /ajaxtle&nocache=413027.20839855424
2017-04-26T22:10:56.353Z Incoming Request from: 66.249.93.156 for href: /ajaxtle&nocache=23284.188808541996
2017-04-26T22:11:00.368Z Incoming Request from: 66.249.93.156 for href: /ajaxtle&nocache=174801.7618065938
2017-04-26T22:11:04.468Z Incoming Request from: 66.249.93.156 for href: /ajaxtle&nocache=833299.6166971076
2017-04-26T22:12:00.549Z Incoming Request from: 66.249.93.154 for href: /chart&d&nocache=157027.42283050952
2017-04-26T22:12:35.384Z Incoming Request from: 66.249.93.154 for href: /ajaxtle&nocache=583222.8483824386
2017-04-26T22:12:38.407Z Incoming Request from: 66.249.93.154 for href: /ajaxtle&nocache=905691.0372396634
2017-04-26T22:12:41.436Z Incoming Request from: 66.249.93.154 for href: /ajaxtle&nocache=262355.9280797616
2017-04-26T22:12:44.450Z Incoming Request from: 66.249.93.155 for href: /ajaxtle&nocache=339011.43986777816
2017-04-26T22:12:47.460Z Incoming Request from: 66.249.93.155 for href: /ajaxtle&nocache=128707.77524075638
2017-04-26T22:12:50.449Z Incoming Request from: 66.249.93.156 for href: /ajaxtle&nocache=582892.3530339054
2017-04-26T22:12:53.482Z Incoming Request from: 66.249.93.155 for href: /ajaxtle&nocache=685380.20405937
2017-04-26T22:12:56.508Z Incoming Request from: 66.249.93.154 for href: /ajaxtle&nocache=553926.8492984722
2017-04-26T22:12:59.523Z Incoming Request from: 66.249.93.155 for href: /ajaxtle&nocache=572001.1269100838
2017-04-26T22:13:02.506Z Incoming Request from: 66.249.93.156 for href: /ajaxtle&nocache=908244.6264965878
2017-04-26T22:20:38.283Z Incoming Request from: 191.96.249.97 for href: /phpmyadmin/scripts/setup.php
pošiljam 404 Error: ENOENT, open '/root/phpmyadmin'
2017-04-26T22:29:14.013Z Incoming Request from: 66.249.93.154 for href: /chart&d&nocache=220249.45412599982
2017-04-26T22:29:20.320Z Incoming Request from: 66.249.93.156 for href: /chart&t&nocache=579175.283515422
2017-04-26T22:29:26.146Z Incoming Request from: 66.249.93.155 for href: /chart&m&nocache=633983.9305783985
2017-04-26T22:29:29.132Z Incoming Request from: 66.249.93.156 for href: /chart&d&nocache=76431.51658871994
